,Unnamed: 0,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,PandemicRecovery
317,375,2012Q3,S08000025,Lung,1.0,1.0,2,4,0,843740.0,0.0
318,376,2012Q3,S08000025,Lymphoma,1.0,0.0,2,4,0,843740.0,0.0
319,377,2012Q3,S08000025,Urological,2.0,2.0,2,4,0,843740.0,0.0
320,379,2012Q3,S08000026,Breast,5.0,5.0,2,4,0,843740.0,0.0
321,380,2012Q3,S08000026,Colorectal,1.0,1.0,2,4,0,843740.0,0.0
322,381,2012Q3,S08000026,Lung,3.0,3.0,2,4,0,843740.0,0.0
323,382,2012Q3,S08000026,Ovarian,1.0,1.0,2,4,0,843740.0,0.0
324,383,2012Q3,S08000026,Upper GI,2.0,2.0,2,4,0,843740.0,0.0
325,385,2012Q3,S08000028,Cervical,1.0,1.0,2,4,0,843740.0,0.0
326,386,2012Q3,S08000028,Colorectal,6.0,6.0,2,4,0,843740.0,0.0
327,387,2012Q3,S08000028,Head & Neck,1.0,1.0,2,4,0,21530.0,0.0
328,388,2012Q3,S08000028,Lung,4.0,4.0,2,4,0,21530.0,0.0
329,389,2012Q3,S08000028,Urological,2.0,2.0,2,4,0,21530.0,0.0
330,391,2012Q3,S08000029,Breast,24.0,24.0,2,4,0,21530.0,0.0
331,392,2012Q3,S08000029,Cervical,2.0,1.0,2,4,0,21530.0,0.0
332,393,2012Q3,S08000029,Colorectal,35.0,33.0,2,4,0,23210.0,0.0
333,394,2012Q3,S08000029,Head & Neck,4.0,3.0,2,4,0,23210.0,0.0
334,395,2012Q3,S08000029,Lung,67.0,56.0,2,4,0,23210.0,0.0
335,396,2012Q3,S08000029,Lymphoma,5.0,5.0,2,4,0,23210.0,0.0
336,397,2012Q3,S08000029,Melanoma,6.0,5.0,2,4,0,23210.0,0.0
337,398,2012Q3,S08000029,Ovarian,8.0,8.0,2,4,0,23210.0,0.0
338,399,2012Q3,S08000029,Upper GI,28.0,27.0,2,4,0,23210.0,0.0
339,400,2012Q3,S08000029,Urological,37.0,36.0,2,4,0,27560.0,0.0
340,402,2012Q3,S08000030,Breast,45.0,45.0,2,4,0,27560.0,0.0
341,403,2012Q3,S08000030,Colorectal,35.0,33.0,2,4,0,27560.0,0.0
342,404,2012Q3,S08000030,Head & Neck,5.0,5.0,2,4,0,27560.0,0.0
343,405,2012Q3,S08000030,Lung,44.0,40.0,2,4,0,27560.0,0.0
344,406,2012Q3,S08000030,Lymphoma,3.0,3.0,2,4,0,27560.0,0.0
345,407,2012Q3,S08000030,Melanoma,12.0,12.0,2,4,0,366210.0,0.0
346,408,2012Q3,S08000030,Ovarian,7.0,7.0,2,4,0,366210.0,0.0
347,409,2012Q3,S08000030,Upper GI,23.0,23.0,2,4,0,366210.0,0.0
348,410,2012Q3,S08000030,Urological,32.0,30.0,2,4,0,366210.0,0.0
349,412,2012Q3,S08000031,Breast,207.0,207.0,2,4,0,366210.0,0.0
350,413,2012Q3,S08000031,Cervical,3.0,3.0,2,4,0,366210.0,0.0
351,414,2012Q3,S08000031,Colorectal,105.0,98.0,2,4,0,366210.0,0.0
352,415,2012Q3,S08000031,Head & Neck,43.0,40.0,2,4,0,366210.0,0.0
353,416,2012Q3,S08000031,Lung,137.0,128.0,2,4,0,366210.0,0.0
354,417,2012Q3,S08000031,Lymphoma,16.0,16.0,2,4,0,366210.0,0.0
355,418,2012Q3,S08000031,Melanoma,28.0,26.0,2,4,0,411740.0,0.0
356,419,2012Q3,S08000031,Ovarian,3.0,3.0,2,4,0,411740.0,0.0
357,420,2012Q3,S08000031,Upper GI,79.0,74.0,2,4,0,411740.0,0.0
358,421,2012Q3,S08000031,Urological,107.0,97.0,2,4,0,411740.0,0.0
359,423,2012Q3,S08000032,Breast,42.0,42.0,2,4,0,411740.0,0.0
360,424,2012Q3,S08000032,Cervical,6.0,6.0,2,4,0,411740.0,0.0
361,425,2012Q3,S08000032,Colorectal,43.0,42.0,2,4,0,411740.0,0.0
362,426,2012Q3,S08000032,Head & Neck,7.0,7.0,2,4,0,411740.0,0.0
363,427,2012Q3,S08000032,Lung,47.0,47.0,2,4,0,411740.0,0.0
364,428,2012Q3,S08000032,Lymphoma,8.0,8.0,2,4,0,411740.0,0.0
365,429,2012Q3,S08000032,Melanoma,14.0,12.0,2,4,0,1137320.0,0.0
366,430,2012Q3,S08000032,Ovarian,7.0,7.0,2,4,0,1137320.0,0.0
367,431,2012Q3,S08000032,Upper GI,37.0,34.0,2,4,0,1137320.0,0.0
368,432,2012Q3,S08000032,Urological,29.0,28.0,2,4,0,1137320.0,0.0
369,445,2012Q4,S08000015,Breast,75.0,75.0,3,9,0,1137320.0,0.0
370,446,2012Q4,S08000015,Cervical,1.0,1.0,3,9,0,1137320.0,0.0
371,447,2012Q4,S08000015,Colorectal,54.0,47.0,3,9,0,1137320.0,0.0
372,448,2012Q4,S08000015,Head & Neck,8.0,8.0,3,9,0,1137320.0,0.0
373,449,2012Q4,S08000015,Lung,59.0,56.0,3,9,0,1137320.0,0.0
374,450,2012Q4,S08000015,Lymphoma,4.0,3.0,3,9,0,1137320.0,0.0
375,451,2012Q4,S08000015,Melanoma,7.0,7.0,3,9,0,652220.0,0.0
376,452,2012Q4,S08000015,Ovarian,3.0,3.0,3,9,0,652220.0,0.0
377,453,2012Q4,S08000015,Upper GI,23.0,22.0,3,9,0,652220.0,0.0
378,454,2012Q4,S08000015,Urological,24.0,23.0,3,9,0,652220.0,0.0
379,456,2012Q4,S08000016,Breast,15.0,15.0,3,9,0,652220.0,0.0
380,457,2012Q4,S08000016,Cervical,1.0,1.0,3,9,0,652220.0,0.0
381,458,2012Q4,S08000016,Colorectal,7.0,7.0,3,9,0,652220.0,0.0
382,459,2012Q4,S08000016,Lung,10.0,10.0,3,9,0,652220.0,0.0
383,460,2012Q4,S08000016,Lymphoma,4.0,4.0,3,9,0,652220.0,0.0
384,461,2012Q4,S08000016,Melanoma,5.0,5.0,3,9,0,652220.0,0.0
385,462,2012Q4,S08000016,Ovarian,5.0,5.0,3,9,0,373220.0,0.0
386,463,2012Q4,S08000016,Upper GI,10.0,10.0,3,9,0,373220.0,0.0
387,464,2012Q4,S08000016,Urological,12.0,12.0,3,9,0,373220.0,0.0
388,466,2012Q4,S08000017,Breast,15.0,15.0,3,9,0,373220.0,0.0
389,467,2012Q4,S08000017,Cervical,1.0,1.0,3,9,0,373220.0,0.0
390,468,2012Q4,S08000017,Colorectal,17.0,15.0,3,9,0,373220.0,0.0
391,469,2012Q4,S08000017,Head & Neck,4.0,4.0,3,9,0,373220.0,0.0
392,470,2012Q4,S08000017,Lung,12.0,12.0,3,9,0,373220.0,0.0
393,471,2012Q4,S08000017,Lymphoma,2.0,2.0,3,9,0,373220.0,0.0
394,472,2012Q4,S08000017,Melanoma,3.0,3.0,3,9,0,373220.0,0.0
395,473,2012Q4,S08000017,Ovarian,3.0,3.0,3,9,0,113720.0,0.0
396,474,2012Q4,S08000017,Upper GI,7.0,7.0,3,9,0,113720.0,0.0
397,475,2012Q4,S08000017,Urological,17.0,15.0,3,9,0,113720.0,0.0
398,477,2012Q4,S08000019,Breast,32.0,32.0,3,9,0,113720.0,0.0
399,478,2012Q4,S08000019,Cervical,1.0,1.0,3,9,0,113720.0,0.0
400,479,2012Q4,S08000019,Colorectal,36.0,33.0,3,9,0,113720.0,0.0
401,480,2012Q4,S08000019,Head & Neck,9.0,8.0,3,9,0,113720.0,0.0
402,481,2012Q4,S08000019,Lung,42.0,41.0,3,9,0,113720.0,0.0
403,482,2012Q4,S08000019,Lymphoma,7.0,7.0,3,9,0,113720.0,0.0
404,483,2012Q4,S08000019,Melanoma,8.0,7.0,3,9,0,113720.0,0.0
405,484,2012Q4,S08000019,Ovarian,3.0,3.0,3,9,0,150840.0,0.0
406,485,2012Q4,S08000019,Upper GI,24.0,24.0,3,9,0,150840.0,0.0
407,486,2012Q4,S08000019,Urological,26.0,25.0,3,9,0,150840.0,0.0
408,488,2012Q4,S08000020,Breast,88.0,88.0,3,9,0,150840.0,0.0
409,489,2012Q4,S08000020,Cervical,4.0,4.0,3,9,0,150840.0,0.0
410,490,2012Q4,S08000020,Colorectal,58.0,54.0,3,9,0,150840.0,0.0
411,491,2012Q4,S08000020,Head & Neck,5.0,4.0,3,9,0,150840.0,0.0
412,492,2012Q4,S08000020,Lung,50.0,48.0,3,9,0,150840.0,0.0
413,493,2012Q4,S08000020,Lymphoma,10.0,10.0,3,9,0,150840.0,0.0
414,494,2012Q4,S08000020,Melanoma,6.0,5.0,3,9,0,150840.0,0.0
415,495,2012Q4,S08000020,Ovarian,6.0,6.0,3,9,0,299090.0,0.0
416,496,2012Q4,S08000020,Upper GI,37.0,37.0,3,9,0,299090.0,0.0
417,497,2012Q4,S08000020,Urological,41.0,35.0,3,9,0,299090.0,0.0
418,499,2012Q4,S08000022,Breast,47.0,47.0,3,9,0,299090.0,0.0
419,500,2012Q4,S08000022,Cervical,1.0,1.0,3,9,0,299090.0,0.0
420,501,2012Q4,S08000022,Colorectal,30.0,27.0,3,9,0,299090.0,0.0
421,502,2012Q4,S08000022,Head & Neck,9.0,6.0,3,9,0,299090.0,0.0
422,503,2012Q4,S08000022,Lung,41.0,37.0,3,9,0,299090.0,0.0
423,504,2012Q4,S08000022,Lymphoma,11.0,11.0,3,9,0,299090.0,0.0
424,505,2012Q4,S08000022,Melanoma,11.0,11.0,3,9,0,299090.0,0.0
425,506,2012Q4,S08000022,Ovarian,3.0,3.0,3,9,0,573400.0,0.0
426,507,2012Q4,S08000022,Upper GI,14.0,14.0,3,9,0,573400.0,0.0
427,508,2012Q4,S08000022,Urological,15.0,13.0,3,9,0,573400.0,0.0
428,510,2012Q4,S08000024,Breast,173.0,173.0,3,9,0,573400.0,0.0
429,511,2012Q4,S08000024,Cervical,4.0,4.0,3,9,0,573400.0,0.0
430,512,2012Q4,S08000024,Colorectal,108.0,102.0,3,9,0,573400.0,0.0
431,513,2012Q4,S08000024,Head & Neck,14.0,14.0,3,9,0,573400.0,0.0
432,514,2012Q4,S08000024,Lung,80.0,78.0,3,9,0,573400.0,0.0
433,515,2012Q4,S08000024,Lymphoma,17.0,16.0,3,9,0,573400.0,0.0
434,516,2012Q4,S08000024,Melanoma,20.0,20.0,3,9,0,573400.0,0.0
435,517,2012Q4,S08000024,Ovarian,6.0,6.0,3,9,0,319800.0,0.0
436,518,2012Q4,S08000024,Upper GI,69.0,68.0,3,9,0,319800.0,0.0
437,519,2012Q4,S08000024,Urological,72.0,65.0,3,9,0,319800.0,0.0
438,521,2012Q4,S08000025,Breast,2.0,2.0,3,9,0,319800.0,0.0
439,522,2012Q4,S08000025,Colorectal,1.0,1.0,3,9,0,319800.0,0.0
440,523,2012Q4,S08000025,Lung,1.0,1.0,3,9,0,319800.0,0.0
441,524,2012Q4,S08000025,Melanoma,1.0,1.0,3,9,0,319800.0,0.0
442,525,2012Q4,S08000025,Ovarian,1.0,1.0,3,9,0,319800.0,0.0
443,526,2012Q4,S08000025,Upper GI,2.0,2.0,3,9,0,319800.0,0.0
444,528,2012Q4,S08000026,Colorectal,8.0,8.0,3,9,0,319800.0,0.0
445,529,2012Q4,S08000026,Head & Neck,1.0,1.0,3,9,0,843740.0,0.0
446,530,2012Q4,S08000026,Lung,1.0,1.0,3,9,0,843740.0,0.0
447,531,2012Q4,S08000026,Lymphoma,1.0,1.0,3,9,0,843740.0,0.0
448,532,2012Q4,S08000026,Melanoma,1.0,1.0,3,9,0,843740.0,0.0
449,533,2012Q4,S08000026,Upper GI,4.0,4.0,3,9,0,843740.0,0.0
450,534,2012Q4,S08000026,Urological,2.0,2.0,3,9,0,843740.0,0.0
451,536,2012Q4,S08000028,Colorectal,2.0,2.0,3,9,0,843740.0,0.0
452,537,2012Q4,S08000028,Lung,4.0,4.0,3,9,0,843740.0,0.0
453,538,2012Q4,S08000028,Lymphoma,1.0,1.0,3,9,0,843740.0,0.0
454,539,2012Q4,S08000028,Melanoma,2.0,2.0,3,9,0,843740.0,0.0
455,540,2012Q4,S08000028,Ovarian,1.0,1.0,3,9,0,21530.0,0.0
456,541,2012Q4,S08000028,Upper GI,2.0,2.0,3,9,0,21530.0,0.0
457,542,2012Q4,S08000028,Urological,2.0,2.0,3,9,0,21530.0,0.0
458,544,2012Q4,S08000029,Breast,22.0,22.0,3,9,0,21530.0,0.0
459,545,2012Q4,S08000029,Cervical,3.0,3.0,3,9,0,21530.0,0.0
460,546,2012Q4,S08000029,Colorectal,34.0,33.0,3,9,0,21530.0,0.0
461,547,2012Q4,S08000029,Head & Neck,4.0,4.0,3,9,0,23210.0,0.0
462,548,2012Q4,S08000029,Lung,43.0,38.0,3,9,0,23210.0,0.0
463,549,2012Q4,S08000029,Lymphoma,5.0,4.0,3,9,0,23210.0,0.0
464,550,2012Q4,S08000029,Melanoma,5.0,5.0,3,9,0,23210.0,0.0
465,551,2012Q4,S08000029,Ovarian,11.0,10.0,3,9,0,23210.0,0.0
466,552,2012Q4,S08000029,Upper GI,14.0,14.0,3,9,0,23210.0,0.0
467,553,2012Q4,S08000029,Urological,31.0,31.0,3,9,0,23210.0,0.0
468,555,2012Q4,S08000030,Breast,62.0,61.0,3,9,0,27560.0,0.0
469,556,2012Q4,S08000030,Cervical,4.0,4.0,3,9,0,27560.0,0.0
470,557,2012Q4,S08000030,Colorectal,30.0,28.0,3,9,0,27560.0,0.0
471,558,2012Q4,S08000030,Head & Neck,6.0,5.0,3,9,0,27560.0,0.0
472,559,2012Q4,S08000030,Lung,48.0,44.0,3,9,0,27560.0,0.0
473,560,2012Q4,S08000030,Melanoma,6.0,6.0,3,9,0,27560.0,0.0
474,561,2012Q4,S08000030,Ovarian,6.0,6.0,3,9,0,27560.0,0.0
475,562,2012Q4,S08000030,Upper GI,15.0,15.0,3,9,0,27560.0,0.0
476,563,2012Q4,S08000030,Urological,31.0,29.0,3,9,0,366210.0,0.0
477,565,2012Q4,S08000031,Breast,277.0,276.0,3,9,0,366210.0,0.0
478,566,2012Q4,S08000031,Cervical,4.0,3.0,3,9,0,366210.0,0.0
479,567,2012Q4,S08000031,Colorectal,102.0,100.0,3,9,0,366210.0,0.0
480,568,2012Q4,S08000031,Head & Neck,41.0,39.0,3,9,0,366210.0,0.0
481,569,2012Q4,S08000031,Lung,156.0,142.0,3,9,0,366210.0,0.0
482,570,2012Q4,S08000031,Lymphoma,16.0,15.0,3,9,0,366210.0,0.0
483,571,2012Q4,S08000031,Melanoma,17.0,17.0,3,9,0,366210.0,0.0
484,572,2012Q4,S08000031,Ovarian,7.0,7.0,3,9,0,366210.0,0.0
485,573,2012Q4,S08000031,Upper GI,85.0,77.0,3,9,0,366210.0,0.0
486,574,2012Q4,S08000031,Urological,98.0,87.0,3,9,0,411740.0,0.0
487,576,2012Q4,S08000032,Breast,51.0,51.0,3,9,0,411740.0,0.0
488,577,2012Q4,S08000032,Cervical,10.0,10.0,3,9,0,411740.0,0.0
489,578,2012Q4,S08000032,Colorectal,43.0,41.0,3,9,0,411740.0,0.0
490,579,2012Q4,S08000032,Head & Neck,10.0,10.0,3,9,0,411740.0,0.0
491,580,2012Q4,S08000032,Lung,57.0,57.0,3,9,0,411740.0,0.0
492,581,2012Q4,S08000032,Lymphoma,10.0,10.0,3,9,0,411740.0,0.0
493,582,2012Q4,S08000032,Melanoma,12.0,10.0,3,9,0,411740.0,0.0
494,583,2012Q4,S08000032,Ovarian,10.0,10.0,3,9,0,411740.0,0.0
495,584,2012Q4,S08000032,Upper GI,30.0,29.0,3,9,0,411740.0,0.0
496,585,2012Q4,S08000032,Urological,42.0,41.0,3,9,0,1137320.0,0.0
497,598,2013Q1,S08000015,Breast,72.0,72.0,4,16,0,1137920.0,0.0
498,599,2013Q1,S08000015,Cervical,2.0,2.0,4,16,0,1137920.0,0.0
499,600,2013Q1,S08000015,Colorectal,34.0,29.0,4,16,0,1137920.0,0.0
500,601,2013Q1,S08000015,Head & Neck,11.0,11.0,4,16,0,1137920.0,0.0
501,602,2013Q1,S08000015,Lung,70.0,69.0,4,16,0,1137920.0,0.0
502,603,2013Q1,S08000015,Lymphoma,6.0,6.0,4,16,0,1137920.0,0.0
503,604,2013Q1,S08000015,Melanoma,9.0,9.0,4,16,0,1137920.0,0.0
504,605,2013Q1,S08000015,Ovarian,4.0,4.0,4,16,0,1137920.0,0.0
505,606,2013Q1,S08000015,Upper GI,32.0,30.0,4,16,0,1137920.0,0.0
506,607,2013Q1,S08000015,Urological,43.0,36.0,4,16,0,652590.0,0.0
507,609,2013Q1,S08000016,Breast,12.0,12.0,4,16,0,652590.0,0.0
508,610,2013Q1,S08000016,Cervical,1.0,1.0,4,16,0,652590.0,0.0
509,611,2013Q1,S08000016,Colorectal,9.0,8.0,4,16,0,652590.0,0.0
510,612,2013Q1,S08000016,Head & Neck,2.0,2.0,4,16,0,652590.0,0.0
511,613,2013Q1,S08000016,Lung,12.0,12.0,4,16,0,652590.0,0.0
512,614,2013Q1,S08000016,Lymphoma,4.0,4.0,4,16,0,652590.0,0.0
513,615,2013Q1,S08000016,Melanoma,4.0,4.0,4,16,0,652590.0,0.0
514,616,2013Q1,S08000016,Ovarian,9.0,9.0,4,16,0,652590.0,0.0
515,617,2013Q1,S08000016,Upper GI,12.0,12.0,4,16,0,652590.0,0.0
516,618,2013Q1,S08000016,Urological,7.0,7.0,4,16,0,372240.0,0.0
517,620,2013Q1,S08000017,Breast,22.0,22.0,4,16,0,372240.0,0.0
518,621,2013Q1,S08000017,Cervical,2.0,1.0,4,16,0,372240.0,0.0
519,622,2013Q1,S08000017,Colorectal,19.0,18.0,4,16,0,372240.0,0.0
520,623,2013Q1,S08000017,Lung,14.0,14.0,4,16,0,372240.0,0.0
521,624,2013Q1,S08000017,Lymphoma,3.0,3.0,4,16,0,372240.0,0.0
522,625,2013Q1,S08000017,Melanoma,7.0,7.0,4,16,0,372240.0,0.0
523,626,2013Q1,S08000017,Ovarian,3.0,3.0,4,16,0,372240.0,0.0
524,627,2013Q1,S08000017,Upper GI,13.0,13.0,4,16,0,372240.0,0.0
525,628,2013Q1,S08000017,Urological,19.0,19.0,4,16,0,372240.0,0.0
526,630,2013Q1,S08000019,Breast,23.0,21.0,4,16,0,113880.0,0.0
527,631,2013Q1,S08000019,Cervical,1.0,0.0,4,16,0,113880.0,0.0
528,632,2013Q1,S08000019,Colorectal,39.0,37.0,4,16,0,113880.0,0.0
529,633,2013Q1,S08000019,Head & Neck,4.0,4.0,4,16,0,113880.0,0.0
530,634,2013Q1,S08000019,Lung,33.0,33.0,4,16,0,113880.0,0.0
531,635,2013Q1,S08000019,Lymphoma,4.0,4.0,4,16,0,113880.0,0.0
532,636,2013Q1,S08000019,Melanoma,6.0,6.0,4,16,0,113880.0,0.0
533,637,2013Q1,S08000019,Ovarian,2.0,2.0,4,16,0,113880.0,0.0
534,638,2013Q1,S08000019,Upper GI,23.0,23.0,4,16,0,113880.0,0.0
535,639,2013Q1,S08000019,Urological,21.0,19.0,4,16,0,113880.0,0.0
536,641,2013Q1,S08000020,Breast,75.0,75.0,4,16,0,150280.0,0.0
537,642,2013Q1,S08000020,Cervical,5.0,5.0,4,16,0,150280.0,0.0
538,643,2013Q1,S08000020,Colorectal,45.0,42.0,4,16,0,150280.0,0.0
539,644,2013Q1,S08000020,Head & Neck,8.0,5.0,4,16,0,150280.0,0.0
540,645,2013Q1,S08000020,Lung,65.0,60.0,4,16,0,150280.0,0.0
541,646,2013Q1,S08000020,Lymphoma,11.0,5.0,4,16,0,150280.0,0.0
542,647,2013Q1,S08000020,Melanoma,6.0,5.0,4,16,0,150280.0,0.0
543,648,2013Q1,S08000020,Ovarian,7.0,7.0,4,16,0,150280.0,0.0
544,649,2013Q1,S08000020,Upper GI,34.0,30.0,4,16,0,150280.0,0.0
545,650,2013Q1,S08000020,Urological,31.0,26.0,4,16,0,150280.0,0.0
546,652,2013Q1,S08000022,Breast,41.0,38.0,4,16,0,299670.0,0.0
547,653,2013Q1,S08000022,Cervical,2.0,2.0,4,16,0,299670.0,0.0
548,654,2013Q1,S08000022,Colorectal,29.0,24.0,4,16,0,299670.0,0.0
549,655,2013Q1,S08000022,Head & Neck,2.0,2.0,4,16,0,299670.0,0.0
550,656,2013Q1,S08000022,Lung,24.0,22.0,4,16,0,299670.0,0.0
551,657,2013Q1,S08000022,Lymphoma,7.0,7.0,4,16,0,299670.0,0.0
552,658,2013Q1,S08000022,Melanoma,5.0,5.0,4,16,0,299670.0,0.0
553,659,2013Q1,S08000022,Ovarian,4.0,4.0,4,16,0,299670.0,0.0
554,660,2013Q1,S08000022,Upper GI,22.0,21.0,4,16,0,299670.0,0.0
555,661,2013Q1,S08000022,Urological,13.0,10.0,4,16,0,299670.0,0.0
556,663,2013Q1,S08000024,Breast,147.0,147.0,4,16,0,579200.0,0.0
557,664,2013Q1,S08000024,Cervical,6.0,6.0,4,16,0,579200.0,0.0
558,665,2013Q1,S08000024,Colorectal,103.0,96.0,4,16,0,579200.0,0.0
559,666,2013Q1,S08000024,Head & Neck,20.0,19.0,4,16,0,579200.0,0.0
560,667,2013Q1,S08000024,Lung,75.0,64.0,4,16,0,579200.0,0.0
561,668,2013Q1,S08000024,Lymphoma,15.0,14.0,4,16,0,579200.0,0.0
562,669,2013Q1,S08000024,Melanoma,14.0,14.0,4,16,0,579200.0,0.0
563,670,2013Q1,S08000024,Ovarian,4.0,4.0,4,16,0,579200.0,0.0
564,671,2013Q1,S08000024,Upper GI,51.0,51.0,4,16,0,579200.0,0.0
565,672,2013Q1,S08000024,Urological,53.0,52.0,4,16,0,579200.0,0.0
566,674,2013Q1,S08000025,Breast,2.0,2.0,4,16,0,320980.0,0.0
567,675,2013Q1,S08000025,Colorectal,1.0,1.0,4,16,0,320980.0,0.0
568,676,2013Q1,S08000025,Lung,1.0,1.0,4,16,0,320980.0,0.0
569,677,2013Q1,S08000025,Urological,2.0,1.0,4,16,0,320980.0,0.0
570,679,2013Q1,S08000026,Breast,3.0,3.0,4,16,0,320980.0,0.0
571,680,2013Q1,S08000026,Lung,2.0,2.0,4,16,0,320980.0,0.0
572,681,2013Q1,S08000026,Ovarian,1.0,1.0,4,16,0,320980.0,0.0
573,682,2013Q1,S08000026,Upper GI,6.0,5.0,4,16,0,320980.0,0.0
574,683,2013Q1,S08000026,Urological,5.0,5.0,4,16,0,320980.0,0.0
575,685,2013Q1,S08000028,Breast,1.0,1.0,4,16,0,320980.0,0.0
576,686,2013Q1,S08000028,Head & Neck,1.0,1.0,4,16,0,849720.0,0.0
577,687,2013Q1,S08000028,Lung,1.0,1.0,4,16,0,849720.0,0.0
578,688,2013Q1,S08000028,Melanoma,1.0,1.0,4,16,0,849720.0,0.0
579,689,2013Q1,S08000028,Ovarian,1.0,1.0,4,16,0,849720.0,0.0
580,690,2013Q1,S08000028,Upper GI,5.0,5.0,4,16,0,849720.0,0.0
581,691,2013Q1,S08000028,Urological,3.0,2.0,4,16,0,849720.0,0.0
582,693,2013Q1,S08000029,Breast,21.0,21.0,4,16,0,849720.0,0.0
583,694,2013Q1,S08000029,Cervical,4.0,4.0,4,16,0,849720.0,0.0
584,695,2013Q1,S08000029,Colorectal,31.0,30.0,4,16,0,849720.0,0.0
585,696,2013Q1,S08000029,Head & Neck,6.0,5.0,4,16,0,849720.0,0.0
586,697,2013Q1,S08000029,Lung,35.0,34.0,4,16,0,21560.0,0.0
587,698,2013Q1,S08000029,Lymphoma,12.0,12.0,4,16,0,21560.0,0.0
588,699,2013Q1,S08000029,Melanoma,5.0,5.0,4,16,0,21560.0,0.0
589,700,2013Q1,S08000029,Ovarian,9.0,8.0,4,16,0,21560.0,0.0
590,701,2013Q1,S08000029,Upper GI,15.0,15.0,4,16,0,21560.0,0.0
591,702,2013Q1,S08000029,Urological,32.0,31.0,4,16,0,23200.0,0.0
592,704,2013Q1,S08000030,Breast,68.0,62.0,4,16,0,23200.0,0.0
593,705,2013Q1,S08000030,Cervical,3.0,2.0,4,16,0,23200.0,0.0
594,706,2013Q1,S08000030,Colorectal,31.0,30.0,4,16,0,23200.0,0.0
595,707,2013Q1,S08000030,Head & Neck,3.0,2.0,4,16,0,23200.0,0.0
596,708,2013Q1,S08000030,Lung,42.0,39.0,4,16,0,23200.0,0.0
597,709,2013Q1,S08000030,Melanoma,6.0,6.0,4,16,0,23200.0,0.0
598,710,2013Q1,S08000030,Ovarian,7.0,6.0,4,16,0,27400.0,0.0
599,711,2013Q1,S08000030,Upper GI,24.0,23.0,4,16,0,27400.0,0.0
600,712,2013Q1,S08000030,Urological,40.0,38.0,4,16,0,27400.0,0.0
601,714,2013Q1,S08000031,Breast,218.0,215.0,4,16,0,27400.0,0.0
602,715,2013Q1,S08000031,Cervical,2.0,2.0,4,16,0,27400.0,0.0
603,716,2013Q1,S08000031,Colorectal,92.0,84.0,4,16,0,27400.0,0.0
604,717,2013Q1,S08000031,Head & Neck,35.0,34.0,4,16,0,27400.0,0.0
605,718,2013Q1,S08000031,Lung,116.0,104.0,4,16,0,27400.0,0.0
606,719,2013Q1,S08000031,Lymphoma,25.0,23.0,4,16,0,366900.0,0.0
607,720,2013Q1,S08000031,Melanoma,17.0,17.0,4,16,0,366900.0,0.0
608,721,2013Q1,S08000031,Ovarian,8.0,8.0,4,16,0,366900.0,0.0
609,722,2013Q1,S08000031,Upper GI,77.0,64.0,4,16,0,366900.0,0.0
610,723,2013Q1,S08000031,Urological,92.0,88.0,4,16,0,366900.0,0.0
611,725,2013Q1,S08000032,Breast,33.0,32.0,4,16,0,366900.0,0.0
612,726,2013Q1,S08000032,Cervical,3.0,3.0,4,16,0,366900.0,0.0
613,727,2013Q1,S08000032,Colorectal,47.0,45.0,4,16,0,366900.0,0.0
614,728,2013Q1,S08000032,Head & Neck,7.0,7.0,4,16,0,366900.0,0.0
615,729,2013Q1,S08000032,Lung,52.0,52.0,4,16,0,366900.0,0.0
616,730,2013Q1,S08000032,Lymphoma,9.0,9.0,4,16,0,412160.0,0.0
617,731,2013Q1,S08000032,Melanoma,16.0,16.0,4,16,0,412160.0,0.0
618,732,2013Q1,S08000032,Ovarian,8.0,8.0,4,16,0,412160.0,0.0
619,733,2013Q1,S08000032,Upper GI,29.0,29.0,4,16,0,412160.0,0.0
620,734,2013Q1,S08000032,Urological,47.0,44.0,4,16,0,412160.0,0.0
621,747,2013Q2,S08000015,Breast,81.0,81.0,5,25,0,412160.0,0.0
622,748,2013Q2,S08000015,Cervical,2.0,2.0,5,25,0,412160.0,0.0
623,749,2013Q2,S08000015,Colorectal,42.0,38.0,5,25,0,412160.0,0.0
624,750,2013Q2,S08000015,Head & Neck,10.0,8.0,5,25,0,412160.0,0.0
625,751,2013Q2,S08000015,Lung,66.0,65.0,5,25,0,412160.0,0.0
626,752,2013Q2,S08000015,Lymphoma,3.0,3.0,5,25,0,1137920.0,0.0
627,753,2013Q2,S08000015,Melanoma,9.0,9.0,5,25,0,1137920.0,0.0
628,754,2013Q2,S08000015,Ovarian,3.0,3.0,5,25,0,1137920.0,0.0
629,755,2013Q2,S08000015,Upper GI,39.0,37.0,5,25,0,1137920.0,0.0
630,756,2013Q2,S08000015,Urological,36.0,31.0,5,25,0,1137920.0,0.0
631,758,2013Q2,S08000016,Breast,6.0,6.0,5,25,0,1137920.0,0.0
632,759,2013Q2,S08000016,Colorectal,11.0,8.0,5,25,0,1137920.0,0.0
633,760,2013Q2,S08000016,Head & Neck,1.0,1.0,5,25,0,1137920.0,0.0
634,761,2013Q2,S08000016,Lung,12.0,12.0,5,25,0,1137920.0,0.0
635,762,2013Q2,S08000016,Lymphoma,2.0,2.0,5,25,0,1137920.0,0.0
