,Quarter,HB,CancerType,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferralsTreatedWithin62Days,Date,DateSquared,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery
278,2012Q3,S08000019,Cervical,2,2,2.0,4,0.0,299090.0,0.0,0.0,0.0
279,2012Q3,S08000019,Colorectal,23,19,2.0,4,0.0,299090.0,0.0,0.0,0.0
280,2012Q3,S08000019,Head & Neck,9,7,2.0,4,0.0,299090.0,0.0,0.0,0.0
281,2012Q3,S08000019,Lung,46,45,2.0,4,0.0,299090.0,0.0,0.0,0.0
282,2012Q3,S08000019,Lymphoma,4,4,2.0,4,0.0,299090.0,0.0,0.0,0.0
283,2012Q3,S08000019,Melanoma,9,9,2.0,4,0.0,299090.0,0.0,0.0,0.0
284,2012Q3,S08000019,Ovarian,3,3,2.0,4,0.0,299090.0,0.0,0.0,0.0
285,2012Q3,S08000019,Upper GI,29,29,2.0,4,0.0,299090.0,0.0,0.0,0.0
286,2012Q3,S08000019,Urological,30,26,2.0,4,0.0,299090.0,0.0,0.0,0.0
287,2012Q3,S08000020,Breast,88,87,2.0,4,0.0,573400.0,0.0,0.0,0.0
288,2012Q3,S08000020,Cervical,5,5,2.0,4,0.0,573400.0,0.0,0.0,0.0
289,2012Q3,S08000020,Colorectal,62,45,2.0,4,0.0,573400.0,0.0,0.0,0.0
290,2012Q3,S08000020,Head & Neck,8,7,2.0,4,0.0,573400.0,0.0,0.0,0.0
291,2012Q3,S08000020,Lung,65,58,2.0,4,0.0,573400.0,0.0,0.0,0.0
292,2012Q3,S08000020,Lymphoma,10,7,2.0,4,0.0,573400.0,0.0,0.0,0.0
293,2012Q3,S08000020,Melanoma,9,9,2.0,4,0.0,573400.0,0.0,0.0,0.0
294,2012Q3,S08000020,Ovarian,3,3,2.0,4,0.0,573400.0,0.0,0.0,0.0
295,2012Q3,S08000020,Upper GI,24,22,2.0,4,0.0,573400.0,0.0,0.0,0.0
296,2012Q3,S08000020,Urological,37,32,2.0,4,0.0,573400.0,0.0,0.0,0.0
297,2012Q3,S08000022,Breast,56,56,2.0,4,0.0,319800.0,0.0,0.0,0.0
298,2012Q3,S08000022,Colorectal,22,21,2.0,4,0.0,319800.0,0.0,0.0,0.0
299,2012Q3,S08000022,Head & Neck,8,8,2.0,4,0.0,319800.0,0.0,0.0,0.0
300,2012Q3,S08000022,Lung,37,36,2.0,4,0.0,319800.0,0.0,0.0,0.0
301,2012Q3,S08000022,Lymphoma,12,11,2.0,4,0.0,319800.0,0.0,0.0,0.0
302,2012Q3,S08000022,Melanoma,19,19,2.0,4,0.0,319800.0,0.0,0.0,0.0
303,2012Q3,S08000022,Ovarian,4,4,2.0,4,0.0,319800.0,0.0,0.0,0.0
304,2012Q3,S08000022,Upper GI,17,14,2.0,4,0.0,319800.0,0.0,0.0,0.0
305,2012Q3,S08000022,Urological,24,23,2.0,4,0.0,319800.0,0.0,0.0,0.0
306,2012Q3,S08000024,Breast,143,143,2.0,4,0.0,843740.0,0.0,0.0,0.0
307,2012Q3,S08000024,Cervical,10,9,2.0,4,0.0,843740.0,0.0,0.0,0.0
308,2012Q3,S08000024,Colorectal,93,74,2.0,4,0.0,843740.0,0.0,0.0,0.0
309,2012Q3,S08000024,Head & Neck,18,14,2.0,4,0.0,843740.0,0.0,0.0,0.0
310,2012Q3,S08000024,Lung,83,79,2.0,4,0.0,843740.0,0.0,0.0,0.0
311,2012Q3,S08000024,Lymphoma,22,21,2.0,4,0.0,843740.0,0.0,0.0,0.0
312,2012Q3,S08000024,Melanoma,19,19,2.0,4,0.0,843740.0,0.0,0.0,0.0
313,2012Q3,S08000024,Ovarian,10,10,2.0,4,0.0,843740.0,0.0,0.0,0.0
314,2012Q3,S08000024,Upper GI,42,41,2.0,4,0.0,843740.0,0.0,0.0,0.0
315,2012Q3,S08000024,Urological,80,66,2.0,4,0.0,843740.0,0.0,0.0,0.0
316,2012Q3,S08000025,Colorectal,1,1,2.0,4,0.0,21530.0,0.0,0.0,0.0
317,2012Q3,S08000025,Lung,1,1,2.0,4,0.0,21530.0,0.0,0.0,0.0
318,2012Q3,S08000025,Lymphoma,1,0,2.0,4,0.0,21530.0,0.0,0.0,0.0
319,2012Q3,S08000025,Urological,2,2,2.0,4,0.0,21530.0,0.0,0.0,0.0
320,2012Q3,S08000026,Breast,5,5,2.0,4,0.0,23210.0,0.0,0.0,0.0
321,2012Q3,S08000026,Colorectal,1,1,2.0,4,0.0,23210.0,0.0,0.0,0.0
322,2012Q3,S08000026,Lung,3,3,2.0,4,0.0,23210.0,0.0,0.0,0.0
323,2012Q3,S08000026,Ovarian,1,1,2.0,4,0.0,23210.0,0.0,0.0,0.0
324,2012Q3,S08000026,Upper GI,2,2,2.0,4,0.0,23210.0,0.0,0.0,0.0
325,2012Q3,S08000028,Cervical,1,1,2.0,4,0.0,27560.0,0.0,0.0,0.0
326,2012Q3,S08000028,Colorectal,6,6,2.0,4,0.0,27560.0,0.0,0.0,0.0
327,2012Q3,S08000028,Head & Neck,1,1,2.0,4,0.0,27560.0,0.0,0.0,0.0
328,2012Q3,S08000028,Lung,4,4,2.0,4,0.0,27560.0,0.0,0.0,0.0
329,2012Q3,S08000028,Urological,2,2,2.0,4,0.0,27560.0,0.0,0.0,0.0
330,2012Q3,S08000029,Breast,24,24,2.0,4,0.0,366210.0,0.0,0.0,0.0
331,2012Q3,S08000029,Cervical,2,1,2.0,4,0.0,366210.0,0.0,0.0,0.0
332,2012Q3,S08000029,Colorectal,35,33,2.0,4,0.0,366210.0,0.0,0.0,0.0
333,2012Q3,S08000029,Head & Neck,4,3,2.0,4,0.0,366210.0,0.0,0.0,0.0
334,2012Q3,S08000029,Lung,67,56,2.0,4,0.0,366210.0,0.0,0.0,0.0
335,2012Q3,S08000029,Lymphoma,5,5,2.0,4,0.0,366210.0,0.0,0.0,0.0
336,2012Q3,S08000029,Melanoma,6,5,2.0,4,0.0,366210.0,0.0,0.0,0.0
337,2012Q3,S08000029,Ovarian,8,8,2.0,4,0.0,366210.0,0.0,0.0,0.0
338,2012Q3,S08000029,Upper GI,28,27,2.0,4,0.0,366210.0,0.0,0.0,0.0
339,2012Q3,S08000029,Urological,37,36,2.0,4,0.0,366210.0,0.0,0.0,0.0
340,2012Q3,S08000030,Breast,45,45,2.0,4,0.0,411740.0,0.0,0.0,0.0
341,2012Q3,S08000030,Colorectal,35,33,2.0,4,0.0,411740.0,0.0,0.0,0.0
342,2012Q3,S08000030,Head & Neck,5,5,2.0,4,0.0,411740.0,0.0,0.0,0.0
343,2012Q3,S08000030,Lung,44,40,2.0,4,0.0,411740.0,0.0,0.0,0.0
344,2012Q3,S08000030,Lymphoma,3,3,2.0,4,0.0,411740.0,0.0,0.0,0.0
345,2012Q3,S08000030,Melanoma,12,12,2.0,4,0.0,411740.0,0.0,0.0,0.0
346,2012Q3,S08000030,Ovarian,7,7,2.0,4,0.0,411740.0,0.0,0.0,0.0
347,2012Q3,S08000030,Upper GI,23,23,2.0,4,0.0,411740.0,0.0,0.0,0.0
348,2012Q3,S08000030,Urological,32,30,2.0,4,0.0,411740.0,0.0,0.0,0.0
349,2012Q3,S08000031,Breast,207,207,2.0,4,0.0,1137320.0,0.0,0.0,0.0
350,2012Q3,S08000031,Cervical,3,3,2.0,4,0.0,1137320.0,0.0,0.0,0.0
351,2012Q3,S08000031,Colorectal,105,98,2.0,4,0.0,1137320.0,0.0,0.0,0.0
352,2012Q3,S08000031,Head & Neck,43,40,2.0,4,0.0,1137320.0,0.0,0.0,0.0
353,2012Q3,S08000031,Lung,137,128,2.0,4,0.0,1137320.0,0.0,0.0,0.0
354,2012Q3,S08000031,Lymphoma,16,16,2.0,4,0.0,1137320.0,0.0,0.0,0.0
355,2012Q3,S08000031,Melanoma,28,26,2.0,4,0.0,1137320.0,0.0,0.0,0.0
356,2012Q3,S08000031,Ovarian,3,3,2.0,4,0.0,1137320.0,0.0,0.0,0.0
357,2012Q3,S08000031,Upper GI,79,74,2.0,4,0.0,1137320.0,0.0,0.0,0.0
358,2012Q3,S08000031,Urological,107,97,2.0,4,0.0,1137320.0,0.0,0.0,0.0
359,2012Q3,S08000032,Breast,42,42,2.0,4,0.0,652220.0,0.0,0.0,0.0
360,2012Q3,S08000032,Cervical,6,6,2.0,4,0.0,652220.0,0.0,0.0,0.0
361,2012Q3,S08000032,Colorectal,43,42,2.0,4,0.0,652220.0,0.0,0.0,0.0
362,2012Q3,S08000032,Head & Neck,7,7,2.0,4,0.0,652220.0,0.0,0.0,0.0
363,2012Q3,S08000032,Lung,47,47,2.0,4,0.0,652220.0,0.0,0.0,0.0
364,2012Q3,S08000032,Lymphoma,8,8,2.0,4,0.0,652220.0,0.0,0.0,0.0
365,2012Q3,S08000032,Melanoma,14,12,2.0,4,0.0,652220.0,0.0,0.0,0.0
366,2012Q3,S08000032,Ovarian,7,7,2.0,4,0.0,652220.0,0.0,0.0,0.0
367,2012Q3,S08000032,Upper GI,37,34,2.0,4,0.0,652220.0,0.0,0.0,0.0
368,2012Q3,S08000032,Urological,29,28,2.0,4,0.0,652220.0,0.0,0.0,0.0
369,2012Q4,S08000015,Breast,75,75,3.0,9,0.0,373220.0,0.0,0.0,0.0
370,2012Q4,S08000015,Cervical,1,1,3.0,9,0.0,373220.0,0.0,0.0,0.0
371,2012Q4,S08000015,Colorectal,54,47,3.0,9,0.0,373220.0,0.0,0.0,0.0
372,2012Q4,S08000015,Head & Neck,8,8,3.0,9,0.0,373220.0,0.0,0.0,0.0
373,2012Q4,S08000015,Lung,59,56,3.0,9,0.0,373220.0,0.0,0.0,0.0
374,2012Q4,S08000015,Lymphoma,4,3,3.0,9,0.0,373220.0,0.0,0.0,0.0
375,2012Q4,S08000015,Melanoma,7,7,3.0,9,0.0,373220.0,0.0,0.0,0.0
376,2012Q4,S08000015,Ovarian,3,3,3.0,9,0.0,373220.0,0.0,0.0,0.0
377,2012Q4,S08000015,Upper GI,23,22,3.0,9,0.0,373220.0,0.0,0.0,0.0
378,2012Q4,S08000015,Urological,24,23,3.0,9,0.0,373220.0,0.0,0.0,0.0
379,2012Q4,S08000016,Breast,15,15,3.0,9,0.0,113720.0,0.0,0.0,0.0
380,2012Q4,S08000016,Cervical,1,1,3.0,9,0.0,113720.0,0.0,0.0,0.0
381,2012Q4,S08000016,Colorectal,7,7,3.0,9,0.0,113720.0,0.0,0.0,0.0
382,2012Q4,S08000016,Lung,10,10,3.0,9,0.0,113720.0,0.0,0.0,0.0
383,2012Q4,S08000016,Lymphoma,4,4,3.0,9,0.0,113720.0,0.0,0.0,0.0
384,2012Q4,S08000016,Melanoma,5,5,3.0,9,0.0,113720.0,0.0,0.0,0.0
385,2012Q4,S08000016,Ovarian,5,5,3.0,9,0.0,113720.0,0.0,0.0,0.0
386,2012Q4,S08000016,Upper GI,10,10,3.0,9,0.0,113720.0,0.0,0.0,0.0
387,2012Q4,S08000016,Urological,12,12,3.0,9,0.0,113720.0,0.0,0.0,0.0
388,2012Q4,S08000017,Breast,15,15,3.0,9,0.0,150840.0,0.0,0.0,0.0
389,2012Q4,S08000017,Cervical,1,1,3.0,9,0.0,150840.0,0.0,0.0,0.0
390,2012Q4,S08000017,Colorectal,17,15,3.0,9,0.0,150840.0,0.0,0.0,0.0
391,2012Q4,S08000017,Head & Neck,4,4,3.0,9,0.0,150840.0,0.0,0.0,0.0
392,2012Q4,S08000017,Lung,12,12,3.0,9,0.0,150840.0,0.0,0.0,0.0
393,2012Q4,S08000017,Lymphoma,2,2,3.0,9,0.0,150840.0,0.0,0.0,0.0
394,2012Q4,S08000017,Melanoma,3,3,3.0,9,0.0,150840.0,0.0,0.0,0.0
395,2012Q4,S08000017,Ovarian,3,3,3.0,9,0.0,150840.0,0.0,0.0,0.0
396,2012Q4,S08000017,Upper GI,7,7,3.0,9,0.0,150840.0,0.0,0.0,0.0
397,2012Q4,S08000017,Urological,17,15,3.0,9,0.0,150840.0,0.0,0.0,0.0
398,2012Q4,S08000019,Breast,32,32,3.0,9,0.0,299090.0,0.0,0.0,0.0
399,2012Q4,S08000019,Cervical,1,1,3.0,9,0.0,299090.0,0.0,0.0,0.0
400,2012Q4,S08000019,Colorectal,36,33,3.0,9,0.0,299090.0,0.0,0.0,0.0
401,2012Q4,S08000019,Head & Neck,9,8,3.0,9,0.0,299090.0,0.0,0.0,0.0
402,2012Q4,S08000019,Lung,42,41,3.0,9,0.0,299090.0,0.0,0.0,0.0
403,2012Q4,S08000019,Lymphoma,7,7,3.0,9,0.0,299090.0,0.0,0.0,0.0
404,2012Q4,S08000019,Melanoma,8,7,3.0,9,0.0,299090.0,0.0,0.0,0.0
405,2012Q4,S08000019,Ovarian,3,3,3.0,9,0.0,299090.0,0.0,0.0,0.0
406,2012Q4,S08000019,Upper GI,24,24,3.0,9,0.0,299090.0,0.0,0.0,0.0
407,2012Q4,S08000019,Urological,26,25,3.0,9,0.0,299090.0,0.0,0.0,0.0
408,2012Q4,S08000020,Breast,88,88,3.0,9,0.0,573400.0,0.0,0.0,0.0
409,2012Q4,S08000020,Cervical,4,4,3.0,9,0.0,573400.0,0.0,0.0,0.0
410,2012Q4,S08000020,Colorectal,58,54,3.0,9,0.0,573400.0,0.0,0.0,0.0
411,2012Q4,S08000020,Head & Neck,5,4,3.0,9,0.0,573400.0,0.0,0.0,0.0
412,2012Q4,S08000020,Lung,50,48,3.0,9,0.0,573400.0,0.0,0.0,0.0
413,2012Q4,S08000020,Lymphoma,10,10,3.0,9,0.0,573400.0,0.0,0.0,0.0
414,2012Q4,S08000020,Melanoma,6,5,3.0,9,0.0,573400.0,0.0,0.0,0.0
415,2012Q4,S08000020,Ovarian,6,6,3.0,9,0.0,573400.0,0.0,0.0,0.0
416,2012Q4,S08000020,Upper GI,37,37,3.0,9,0.0,573400.0,0.0,0.0,0.0
417,2012Q4,S08000020,Urological,41,35,3.0,9,0.0,573400.0,0.0,0.0,0.0
418,2012Q4,S08000022,Breast,47,47,3.0,9,0.0,319800.0,0.0,0.0,0.0
419,2012Q4,S08000022,Cervical,1,1,3.0,9,0.0,319800.0,0.0,0.0,0.0
420,2012Q4,S08000022,Colorectal,30,27,3.0,9,0.0,319800.0,0.0,0.0,0.0
421,2012Q4,S08000022,Head & Neck,9,6,3.0,9,0.0,319800.0,0.0,0.0,0.0
422,2012Q4,S08000022,Lung,41,37,3.0,9,0.0,319800.0,0.0,0.0,0.0
423,2012Q4,S08000022,Lymphoma,11,11,3.0,9,0.0,319800.0,0.0,0.0,0.0
424,2012Q4,S08000022,Melanoma,11,11,3.0,9,0.0,319800.0,0.0,0.0,0.0
425,2012Q4,S08000022,Ovarian,3,3,3.0,9,0.0,319800.0,0.0,0.0,0.0
426,2012Q4,S08000022,Upper GI,14,14,3.0,9,0.0,319800.0,0.0,0.0,0.0
427,2012Q4,S08000022,Urological,15,13,3.0,9,0.0,319800.0,0.0,0.0,0.0
428,2012Q4,S08000024,Breast,173,173,3.0,9,0.0,843740.0,0.0,0.0,0.0
429,2012Q4,S08000024,Cervical,4,4,3.0,9,0.0,843740.0,0.0,0.0,0.0
430,2012Q4,S08000024,Colorectal,108,102,3.0,9,0.0,843740.0,0.0,0.0,0.0
431,2012Q4,S08000024,Head & Neck,14,14,3.0,9,0.0,843740.0,0.0,0.0,0.0
432,2012Q4,S08000024,Lung,80,78,3.0,9,0.0,843740.0,0.0,0.0,0.0
433,2012Q4,S08000024,Lymphoma,17,16,3.0,9,0.0,843740.0,0.0,0.0,0.0
434,2012Q4,S08000024,Melanoma,20,20,3.0,9,0.0,843740.0,0.0,0.0,0.0
435,2012Q4,S08000024,Ovarian,6,6,3.0,9,0.0,843740.0,0.0,0.0,0.0
436,2012Q4,S08000024,Upper GI,69,68,3.0,9,0.0,843740.0,0.0,0.0,0.0
437,2012Q4,S08000024,Urological,72,65,3.0,9,0.0,843740.0,0.0,0.0,0.0
438,2012Q4,S08000025,Breast,2,2,3.0,9,0.0,21530.0,0.0,0.0,0.0
439,2012Q4,S08000025,Colorectal,1,1,3.0,9,0.0,21530.0,0.0,0.0,0.0
440,2012Q4,S08000025,Lung,1,1,3.0,9,0.0,21530.0,0.0,0.0,0.0
441,2012Q4,S08000025,Melanoma,1,1,3.0,9,0.0,21530.0,0.0,0.0,0.0
442,2012Q4,S08000025,Ovarian,1,1,3.0,9,0.0,21530.0,0.0,0.0,0.0
443,2012Q4,S08000025,Upper GI,2,2,3.0,9,0.0,21530.0,0.0,0.0,0.0
444,2012Q4,S08000026,Colorectal,8,8,3.0,9,0.0,23210.0,0.0,0.0,0.0
445,2012Q4,S08000026,Head & Neck,1,1,3.0,9,0.0,23210.0,0.0,0.0,0.0
446,2012Q4,S08000026,Lung,1,1,3.0,9,0.0,23210.0,0.0,0.0,0.0
447,2012Q4,S08000026,Lymphoma,1,1,3.0,9,0.0,23210.0,0.0,0.0,0.0
448,2012Q4,S08000026,Melanoma,1,1,3.0,9,0.0,23210.0,0.0,0.0,0.0
449,2012Q4,S08000026,Upper GI,4,4,3.0,9,0.0,23210.0,0.0,0.0,0.0
450,2012Q4,S08000026,Urological,2,2,3.0,9,0.0,23210.0,0.0,0.0,0.0
451,2012Q4,S08000028,Colorectal,2,2,3.0,9,0.0,27560.0,0.0,0.0,0.0
452,2012Q4,S08000028,Lung,4,4,3.0,9,0.0,27560.0,0.0,0.0,0.0
453,2012Q4,S08000028,Lymphoma,1,1,3.0,9,0.0,27560.0,0.0,0.0,0.0
454,2012Q4,S08000028,Melanoma,2,2,3.0,9,0.0,27560.0,0.0,0.0,0.0
455,2012Q4,S08000028,Ovarian,1,1,3.0,9,0.0,27560.0,0.0,0.0,0.0
456,2012Q4,S08000028,Upper GI,2,2,3.0,9,0.0,27560.0,0.0,0.0,0.0
457,2012Q4,S08000028,Urological,2,2,3.0,9,0.0,27560.0,0.0,0.0,0.0
458,2012Q4,S08000029,Breast,22,22,3.0,9,0.0,366210.0,0.0,0.0,0.0
459,2012Q4,S08000029,Cervical,3,3,3.0,9,0.0,366210.0,0.0,0.0,0.0
460,2012Q4,S08000029,Colorectal,34,33,3.0,9,0.0,366210.0,0.0,0.0,0.0
461,2012Q4,S08000029,Head & Neck,4,4,3.0,9,0.0,366210.0,0.0,0.0,0.0
462,2012Q4,S08000029,Lung,43,38,3.0,9,0.0,366210.0,0.0,0.0,0.0
463,2012Q4,S08000029,Lymphoma,5,4,3.0,9,0.0,366210.0,0.0,0.0,0.0
464,2012Q4,S08000029,Melanoma,5,5,3.0,9,0.0,366210.0,0.0,0.0,0.0
465,2012Q4,S08000029,Ovarian,11,10,3.0,9,0.0,366210.0,0.0,0.0,0.0
466,2012Q4,S08000029,Upper GI,14,14,3.0,9,0.0,366210.0,0.0,0.0,0.0
467,2012Q4,S08000029,Urological,31,31,3.0,9,0.0,366210.0,0.0,0.0,0.0
468,2012Q4,S08000030,Breast,62,61,3.0,9,0.0,411740.0,0.0,0.0,0.0
469,2012Q4,S08000030,Cervical,4,4,3.0,9,0.0,411740.0,0.0,0.0,0.0
470,2012Q4,S08000030,Colorectal,30,28,3.0,9,0.0,411740.0,0.0,0.0,0.0
471,2012Q4,S08000030,Head & Neck,6,5,3.0,9,0.0,411740.0,0.0,0.0,0.0
472,2012Q4,S08000030,Lung,48,44,3.0,9,0.0,411740.0,0.0,0.0,0.0
473,2012Q4,S08000030,Melanoma,6,6,3.0,9,0.0,411740.0,0.0,0.0,0.0
474,2012Q4,S08000030,Ovarian,6,6,3.0,9,0.0,411740.0,0.0,0.0,0.0
475,2012Q4,S08000030,Upper GI,15,15,3.0,9,0.0,411740.0,0.0,0.0,0.0
476,2012Q4,S08000030,Urological,31,29,3.0,9,0.0,411740.0,0.0,0.0,0.0
477,2012Q4,S08000031,Breast,277,276,3.0,9,0.0,1137320.0,0.0,0.0,0.0
478,2012Q4,S08000031,Cervical,4,3,3.0,9,0.0,1137320.0,0.0,0.0,0.0
479,2012Q4,S08000031,Colorectal,102,100,3.0,9,0.0,1137320.0,0.0,0.0,0.0
480,2012Q4,S08000031,Head & Neck,41,39,3.0,9,0.0,1137320.0,0.0,0.0,0.0
481,2012Q4,S08000031,Lung,156,142,3.0,9,0.0,1137320.0,0.0,0.0,0.0
482,2012Q4,S08000031,Lymphoma,16,15,3.0,9,0.0,1137320.0,0.0,0.0,0.0
483,2012Q4,S08000031,Melanoma,17,17,3.0,9,0.0,1137320.0,0.0,0.0,0.0
484,2012Q4,S08000031,Ovarian,7,7,3.0,9,0.0,1137320.0,0.0,0.0,0.0
485,2012Q4,S08000031,Upper GI,85,77,3.0,9,0.0,1137320.0,0.0,0.0,0.0
486,2012Q4,S08000031,Urological,98,87,3.0,9,0.0,1137320.0,0.0,0.0,0.0
487,2012Q4,S08000032,Breast,51,51,3.0,9,0.0,652220.0,0.0,0.0,0.0
488,2012Q4,S08000032,Cervical,10,10,3.0,9,0.0,652220.0,0.0,0.0,0.0
489,2012Q4,S08000032,Colorectal,43,41,3.0,9,0.0,652220.0,0.0,0.0,0.0
490,2012Q4,S08000032,Head & Neck,10,10,3.0,9,0.0,652220.0,0.0,0.0,0.0
491,2012Q4,S08000032,Lung,57,57,3.0,9,0.0,652220.0,0.0,0.0,0.0
492,2012Q4,S08000032,Lymphoma,10,10,3.0,9,0.0,652220.0,0.0,0.0,0.0
493,2012Q4,S08000032,Melanoma,12,10,3.0,9,0.0,652220.0,0.0,0.0,0.0
494,2012Q4,S08000032,Ovarian,10,10,3.0,9,0.0,652220.0,0.0,0.0,0.0
495,2012Q4,S08000032,Upper GI,30,29,3.0,9,0.0,652220.0,0.0,0.0,0.0
496,2012Q4,S08000032,Urological,42,41,3.0,9,0.0,652220.0,0.0,0.0,0.0
497,2013Q1,S08000015,Breast,72,72,4.0,16,0.0,372240.0,0.0,0.0,0.0
498,2013Q1,S08000015,Cervical,2,2,4.0,16,0.0,372240.0,0.0,0.0,0.0
499,2013Q1,S08000015,Colorectal,34,29,4.0,16,0.0,372240.0,0.0,0.0,0.0
500,2013Q1,S08000015,Head & Neck,11,11,4.0,16,0.0,372240.0,0.0,0.0,0.0
501,2013Q1,S08000015,Lung,70,69,4.0,16,0.0,372240.0,0.0,0.0,0.0
502,2013Q1,S08000015,Lymphoma,6,6,4.0,16,0.0,372240.0,0.0,0.0,0.0
503,2013Q1,S08000015,Melanoma,9,9,4.0,16,0.0,372240.0,0.0,0.0,0.0
504,2013Q1,S08000015,Ovarian,4,4,4.0,16,0.0,372240.0,0.0,0.0,0.0
505,2013Q1,S08000015,Upper GI,32,30,4.0,16,0.0,372240.0,0.0,0.0,0.0
506,2013Q1,S08000015,Urological,43,36,4.0,16,0.0,372240.0,0.0,0.0,0.0
507,2013Q1,S08000016,Breast,12,12,4.0,16,0.0,113880.0,0.0,0.0,0.0
508,2013Q1,S08000016,Cervical,1,1,4.0,16,0.0,113880.0,0.0,0.0,0.0
509,2013Q1,S08000016,Colorectal,9,8,4.0,16,0.0,113880.0,0.0,0.0,0.0
510,2013Q1,S08000016,Head & Neck,2,2,4.0,16,0.0,113880.0,0.0,0.0,0.0
511,2013Q1,S08000016,Lung,12,12,4.0,16,0.0,113880.0,0.0,0.0,0.0
512,2013Q1,S08000016,Lymphoma,4,4,4.0,16,0.0,113880.0,0.0,0.0,0.0
513,2013Q1,S08000016,Melanoma,4,4,4.0,16,0.0,113880.0,0.0,0.0,0.0
514,2013Q1,S08000016,Ovarian,9,9,4.0,16,0.0,113880.0,0.0,0.0,0.0
515,2013Q1,S08000016,Upper GI,12,12,4.0,16,0.0,113880.0,0.0,0.0,0.0
516,2013Q1,S08000016,Urological,7,7,4.0,16,0.0,113880.0,0.0,0.0,0.0
517,2013Q1,S08000017,Breast,22,22,4.0,16,0.0,150280.0,0.0,0.0,0.0
518,2013Q1,S08000017,Cervical,2,1,4.0,16,0.0,150280.0,0.0,0.0,0.0
519,2013Q1,S08000017,Colorectal,19,18,4.0,16,0.0,150280.0,0.0,0.0,0.0
520,2013Q1,S08000017,Lung,14,14,4.0,16,0.0,150280.0,0.0,0.0,0.0
521,2013Q1,S08000017,Lymphoma,3,3,4.0,16,0.0,150280.0,0.0,0.0,0.0
522,2013Q1,S08000017,Melanoma,7,7,4.0,16,0.0,150280.0,0.0,0.0,0.0
523,2013Q1,S08000017,Ovarian,3,3,4.0,16,0.0,150280.0,0.0,0.0,0.0
524,2013Q1,S08000017,Upper GI,13,13,4.0,16,0.0,150280.0,0.0,0.0,0.0
525,2013Q1,S08000017,Urological,19,19,4.0,16,0.0,150280.0,0.0,0.0,0.0
526,2013Q1,S08000019,Breast,23,21,4.0,16,0.0,299670.0,0.0,0.0,0.0
527,2013Q1,S08000019,Cervical,1,0,4.0,16,0.0,299670.0,0.0,0.0,0.0
528,2013Q1,S08000019,Colorectal,39,37,4.0,16,0.0,299670.0,0.0,0.0,0.0
529,2013Q1,S08000019,Head & Neck,4,4,4.0,16,0.0,299670.0,0.0,0.0,0.0
530,2013Q1,S08000019,Lung,33,33,4.0,16,0.0,299670.0,0.0,0.0,0.0
531,2013Q1,S08000019,Lymphoma,4,4,4.0,16,0.0,299670.0,0.0,0.0,0.0
532,2013Q1,S08000019,Melanoma,6,6,4.0,16,0.0,299670.0,0.0,0.0,0.0
533,2013Q1,S08000019,Ovarian,2,2,4.0,16,0.0,299670.0,0.0,0.0,0.0
534,2013Q1,S08000019,Upper GI,23,23,4.0,16,0.0,299670.0,0.0,0.0,0.0
535,2013Q1,S08000019,Urological,21,19,4.0,16,0.0,299670.0,0.0,0.0,0.0
536,2013Q1,S08000020,Breast,75,75,4.0,16,0.0,579200.0,0.0,0.0,0.0
537,2013Q1,S08000020,Cervical,5,5,4.0,16,0.0,579200.0,0.0,0.0,0.0
538,2013Q1,S08000020,Colorectal,45,42,4.0,16,0.0,579200.0,0.0,0.0,0.0
539,2013Q1,S08000020,Head & Neck,8,5,4.0,16,0.0,579200.0,0.0,0.0,0.0
540,2013Q1,S08000020,Lung,65,60,4.0,16,0.0,579200.0,0.0,0.0,0.0
541,2013Q1,S08000020,Lymphoma,11,5,4.0,16,0.0,579200.0,0.0,0.0,0.0
542,2013Q1,S08000020,Melanoma,6,5,4.0,16,0.0,579200.0,0.0,0.0,0.0
543,2013Q1,S08000020,Ovarian,7,7,4.0,16,0.0,579200.0,0.0,0.0,0.0
544,2013Q1,S08000020,Upper GI,34,30,4.0,16,0.0,579200.0,0.0,0.0,0.0
545,2013Q1,S08000020,Urological,31,26,4.0,16,0.0,579200.0,0.0,0.0,0.0
546,2013Q1,S08000022,Breast,41,38,4.0,16,0.0,320980.0,0.0,0.0,0.0
547,2013Q1,S08000022,Cervical,2,2,4.0,16,0.0,320980.0,0.0,0.0,0.0
548,2013Q1,S08000022,Colorectal,29,24,4.0,16,0.0,320980.0,0.0,0.0,0.0
549,2013Q1,S08000022,Head & Neck,2,2,4.0,16,0.0,320980.0,0.0,0.0,0.0
550,2013Q1,S08000022,Lung,24,22,4.0,16,0.0,320980.0,0.0,0.0,0.0
551,2013Q1,S08000022,Lymphoma,7,7,4.0,16,0.0,320980.0,0.0,0.0,0.0
552,2013Q1,S08000022,Melanoma,5,5,4.0,16,0.0,320980.0,0.0,0.0,0.0
553,2013Q1,S08000022,Ovarian,4,4,4.0,16,0.0,320980.0,0.0,0.0,0.0
554,2013Q1,S08000022,Upper GI,22,21,4.0,16,0.0,320980.0,0.0,0.0,0.0
555,2013Q1,S08000022,Urological,13,10,4.0,16,0.0,320980.0,0.0,0.0,0.0
556,2013Q1,S08000024,Breast,147,147,4.0,16,0.0,849720.0,0.0,0.0,0.0
557,2013Q1,S08000024,Cervical,6,6,4.0,16,0.0,849720.0,0.0,0.0,0.0
