,Unnamed: 0,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,DateSquared,Pandemic,PopSize
349,388,2012Q3,S08000029,Lung,172.0,172.0,2,4,0,366210.0
350,389,2012Q3,S08000029,Lymphoma,20.0,20.0,2,4,0,366210.0
351,390,2012Q3,S08000029,Melanoma,44.0,42.0,2,4,0,366210.0
352,391,2012Q3,S08000029,Ovarian,20.0,18.0,2,4,0,366210.0
353,392,2012Q3,S08000029,Upper GI,86.0,86.0,2,4,0,366210.0
354,393,2012Q3,S08000029,Urological,184.0,174.0,2,4,0,366210.0
355,395,2012Q3,S08000030,Breast,206.0,204.0,2,4,0,411740.0
356,396,2012Q3,S08000030,Cervical,4.0,4.0,2,4,0,411740.0
357,397,2012Q3,S08000030,Colorectal,140.0,140.0,2,4,0,411740.0
358,398,2012Q3,S08000030,Head & Neck,50.0,48.0,2,4,0,411740.0
359,399,2012Q3,S08000030,Lung,148.0,148.0,2,4,0,411740.0
360,400,2012Q3,S08000030,Lymphoma,42.0,42.0,2,4,0,411740.0
361,401,2012Q3,S08000030,Melanoma,66.0,58.0,2,4,0,411740.0
362,402,2012Q3,S08000030,Ovarian,30.0,30.0,2,4,0,411740.0
363,403,2012Q3,S08000030,Upper GI,102.0,102.0,2,4,0,411740.0
364,404,2012Q3,S08000030,Urological,204.0,192.0,2,4,0,411740.0
365,406,2012Q3,S08000031,Breast,586.0,582.0,2,4,0,1137320.0
366,407,2012Q3,S08000031,Cervical,16.0,14.0,2,4,0,1137320.0
367,408,2012Q3,S08000031,Colorectal,388.0,380.0,2,4,0,1137320.0
368,409,2012Q3,S08000031,Head & Neck,206.0,198.0,2,4,0,1137320.0
369,410,2012Q3,S08000031,Lung,560.0,556.0,2,4,0,1137320.0
370,411,2012Q3,S08000031,Lymphoma,108.0,108.0,2,4,0,1137320.0
371,412,2012Q3,S08000031,Melanoma,108.0,106.0,2,4,0,1137320.0
372,413,2012Q3,S08000031,Ovarian,8.0,8.0,2,4,0,1137320.0
373,414,2012Q3,S08000031,Upper GI,304.0,302.0,2,4,0,1137320.0
374,415,2012Q3,S08000031,Urological,560.0,522.0,2,4,0,1137320.0
375,417,2012Q3,S08000032,Breast,146.0,146.0,2,4,0,652220.0
376,418,2012Q3,S08000032,Cervical,18.0,16.0,2,4,0,652220.0
377,419,2012Q3,S08000032,Colorectal,136.0,136.0,2,4,0,652220.0
378,420,2012Q3,S08000032,Head & Neck,36.0,36.0,2,4,0,652220.0
379,421,2012Q3,S08000032,Lung,192.0,190.0,2,4,0,652220.0
380,422,2012Q3,S08000032,Lymphoma,50.0,50.0,2,4,0,652220.0
381,423,2012Q3,S08000032,Melanoma,58.0,52.0,2,4,0,652220.0
382,424,2012Q3,S08000032,Ovarian,24.0,24.0,2,4,0,652220.0
383,425,2012Q3,S08000032,Upper GI,118.0,116.0,2,4,0,652220.0
384,426,2012Q3,S08000032,Urological,166.0,156.0,2,4,0,652220.0
385,428,2012Q4,S08000015,Breast,180.0,178.0,3,9,0,373220.0
386,429,2012Q4,S08000015,Cervical,4.0,4.0,3,9,0,373220.0
387,430,2012Q4,S08000015,Colorectal,160.0,152.0,3,9,0,373220.0
388,431,2012Q4,S08000015,Head & Neck,32.0,30.0,3,9,0,373220.0
389,432,2012Q4,S08000015,Lung,164.0,164.0,3,9,0,373220.0
390,433,2012Q4,S08000015,Lymphoma,10.0,10.0,3,9,0,373220.0
391,434,2012Q4,S08000015,Melanoma,32.0,32.0,3,9,0,373220.0
392,435,2012Q4,S08000015,Ovarian,8.0,8.0,3,9,0,373220.0
393,436,2012Q4,S08000015,Upper GI,96.0,96.0,3,9,0,373220.0
394,437,2012Q4,S08000015,Urological,196.0,194.0,3,9,0,373220.0
395,439,2012Q4,S08000016,Breast,48.0,48.0,3,9,0,113720.0
396,440,2012Q4,S08000016,Cervical,2.0,2.0,3,9,0,113720.0
397,441,2012Q4,S08000016,Colorectal,34.0,34.0,3,9,0,113720.0
398,442,2012Q4,S08000016,Head & Neck,6.0,6.0,3,9,0,113720.0
399,443,2012Q4,S08000016,Lung,42.0,42.0,3,9,0,113720.0
400,444,2012Q4,S08000016,Lymphoma,36.0,36.0,3,9,0,113720.0
401,445,2012Q4,S08000016,Melanoma,10.0,10.0,3,9,0,113720.0
402,446,2012Q4,S08000016,Ovarian,14.0,14.0,3,9,0,113720.0
403,447,2012Q4,S08000016,Upper GI,34.0,34.0,3,9,0,113720.0
404,448,2012Q4,S08000016,Urological,30.0,30.0,3,9,0,113720.0
405,450,2012Q4,S08000017,Breast,46.0,46.0,3,9,0,150840.0
406,451,2012Q4,S08000017,Cervical,4.0,4.0,3,9,0,150840.0
407,452,2012Q4,S08000017,Colorectal,68.0,68.0,3,9,0,150840.0
408,453,2012Q4,S08000017,Head & Neck,22.0,22.0,3,9,0,150840.0
409,454,2012Q4,S08000017,Lung,62.0,62.0,3,9,0,150840.0
410,455,2012Q4,S08000017,Lymphoma,8.0,8.0,3,9,0,150840.0
411,456,2012Q4,S08000017,Melanoma,12.0,12.0,3,9,0,150840.0
412,457,2012Q4,S08000017,Ovarian,8.0,8.0,3,9,0,150840.0
413,458,2012Q4,S08000017,Upper GI,30.0,28.0,3,9,0,150840.0
414,459,2012Q4,S08000017,Urological,96.0,92.0,3,9,0,150840.0
415,461,2012Q4,S08000019,Breast,84.0,84.0,3,9,0,299090.0
416,462,2012Q4,S08000019,Cervical,6.0,4.0,3,9,0,299090.0
417,463,2012Q4,S08000019,Colorectal,104.0,98.0,3,9,0,299090.0
418,464,2012Q4,S08000019,Head & Neck,38.0,38.0,3,9,0,299090.0
419,465,2012Q4,S08000019,Lung,118.0,118.0,3,9,0,299090.0
420,466,2012Q4,S08000019,Lymphoma,26.0,26.0,3,9,0,299090.0
421,467,2012Q4,S08000019,Melanoma,30.0,30.0,3,9,0,299090.0
422,468,2012Q4,S08000019,Ovarian,14.0,14.0,3,9,0,299090.0
423,469,2012Q4,S08000019,Upper GI,72.0,72.0,3,9,0,299090.0
424,470,2012Q4,S08000019,Urological,92.0,92.0,3,9,0,299090.0
425,472,2012Q4,S08000020,Breast,248.0,248.0,3,9,0,573400.0
426,473,2012Q4,S08000020,Cervical,10.0,10.0,3,9,0,573400.0
427,474,2012Q4,S08000020,Colorectal,150.0,150.0,3,9,0,573400.0
428,475,2012Q4,S08000020,Head & Neck,44.0,42.0,3,9,0,573400.0
429,476,2012Q4,S08000020,Lung,148.0,148.0,3,9,0,573400.0
430,477,2012Q4,S08000020,Lymphoma,30.0,30.0,3,9,0,573400.0
431,478,2012Q4,S08000020,Melanoma,56.0,54.0,3,9,0,573400.0
432,479,2012Q4,S08000020,Ovarian,14.0,14.0,3,9,0,573400.0
433,480,2012Q4,S08000020,Upper GI,106.0,106.0,3,9,0,573400.0
434,481,2012Q4,S08000020,Urological,262.0,250.0,3,9,0,573400.0
435,483,2012Q4,S08000022,Breast,138.0,134.0,3,9,0,319800.0
436,484,2012Q4,S08000022,Cervical,2.0,2.0,3,9,0,319800.0
437,485,2012Q4,S08000022,Colorectal,102.0,96.0,3,9,0,319800.0
438,486,2012Q4,S08000022,Head & Neck,32.0,28.0,3,9,0,319800.0
439,487,2012Q4,S08000022,Lung,122.0,114.0,3,9,0,319800.0
440,488,2012Q4,S08000022,Lymphoma,38.0,36.0,3,9,0,319800.0
441,489,2012Q4,S08000022,Melanoma,34.0,34.0,3,9,0,319800.0
442,490,2012Q4,S08000022,Ovarian,8.0,8.0,3,9,0,319800.0
443,491,2012Q4,S08000022,Upper GI,58.0,58.0,3,9,0,319800.0
444,492,2012Q4,S08000022,Urological,100.0,94.0,3,9,0,319800.0
445,494,2012Q4,S08000024,Breast,424.0,424.0,3,9,0,843740.0
446,495,2012Q4,S08000024,Cervical,14.0,14.0,3,9,0,843740.0
447,496,2012Q4,S08000024,Colorectal,290.0,282.0,3,9,0,843740.0
448,497,2012Q4,S08000024,Head & Neck,86.0,86.0,3,9,0,843740.0
449,498,2012Q4,S08000024,Lung,276.0,274.0,3,9,0,843740.0
450,499,2012Q4,S08000024,Lymphoma,68.0,68.0,3,9,0,843740.0
451,500,2012Q4,S08000024,Melanoma,72.0,70.0,3,9,0,843740.0
452,501,2012Q4,S08000024,Ovarian,20.0,20.0,3,9,0,843740.0
453,502,2012Q4,S08000024,Upper GI,222.0,222.0,3,9,0,843740.0
454,503,2012Q4,S08000024,Urological,322.0,312.0,3,9,0,843740.0
455,505,2012Q4,S08000025,Breast,4.0,4.0,3,9,0,21530.0
456,506,2012Q4,S08000025,Colorectal,2.0,2.0,3,9,0,21530.0
457,507,2012Q4,S08000025,Lung,2.0,2.0,3,9,0,21530.0
458,508,2012Q4,S08000025,Melanoma,4.0,4.0,3,9,0,21530.0
459,509,2012Q4,S08000025,Ovarian,2.0,2.0,3,9,0,21530.0
460,510,2012Q4,S08000025,Upper GI,6.0,6.0,3,9,0,21530.0
461,512,2012Q4,S08000026,Colorectal,28.0,28.0,3,9,0,23210.0
462,513,2012Q4,S08000026,Head & Neck,2.0,2.0,3,9,0,23210.0
463,514,2012Q4,S08000026,Lung,6.0,6.0,3,9,0,23210.0
464,515,2012Q4,S08000026,Lymphoma,6.0,6.0,3,9,0,23210.0
465,516,2012Q4,S08000026,Melanoma,2.0,2.0,3,9,0,23210.0
466,517,2012Q4,S08000026,Upper GI,8.0,8.0,3,9,0,23210.0
467,518,2012Q4,S08000026,Urological,16.0,16.0,3,9,0,23210.0
468,520,2012Q4,S08000028,Colorectal,10.0,8.0,3,9,0,27560.0
469,521,2012Q4,S08000028,Head & Neck,2.0,2.0,3,9,0,27560.0
470,522,2012Q4,S08000028,Lung,10.0,10.0,3,9,0,27560.0
471,523,2012Q4,S08000028,Lymphoma,4.0,4.0,3,9,0,27560.0
472,524,2012Q4,S08000028,Melanoma,4.0,4.0,3,9,0,27560.0
473,525,2012Q4,S08000028,Ovarian,2.0,2.0,3,9,0,27560.0
474,526,2012Q4,S08000028,Upper GI,8.0,8.0,3,9,0,27560.0
475,527,2012Q4,S08000028,Urological,10.0,10.0,3,9,0,27560.0
476,529,2012Q4,S08000029,Breast,80.0,80.0,3,9,0,366210.0
477,530,2012Q4,S08000029,Cervical,8.0,8.0,3,9,0,366210.0
478,531,2012Q4,S08000029,Colorectal,90.0,90.0,3,9,0,366210.0
479,532,2012Q4,S08000029,Head & Neck,30.0,28.0,3,9,0,366210.0
480,533,2012Q4,S08000029,Lung,128.0,126.0,3,9,0,366210.0
481,534,2012Q4,S08000029,Lymphoma,28.0,26.0,3,9,0,366210.0
482,535,2012Q4,S08000029,Melanoma,28.0,28.0,3,9,0,366210.0
483,536,2012Q4,S08000029,Ovarian,24.0,24.0,3,9,0,366210.0
484,537,2012Q4,S08000029,Upper GI,60.0,60.0,3,9,0,366210.0
485,538,2012Q4,S08000029,Urological,172.0,168.0,3,9,0,366210.0
486,540,2012Q4,S08000030,Breast,210.0,210.0,3,9,0,411740.0
487,541,2012Q4,S08000030,Cervical,8.0,8.0,3,9,0,411740.0
488,542,2012Q4,S08000030,Colorectal,130.0,126.0,3,9,0,411740.0
489,543,2012Q4,S08000030,Head & Neck,42.0,42.0,3,9,0,411740.0
490,544,2012Q4,S08000030,Lung,164.0,162.0,3,9,0,411740.0
491,545,2012Q4,S08000030,Lymphoma,36.0,36.0,3,9,0,411740.0
492,546,2012Q4,S08000030,Melanoma,62.0,56.0,3,9,0,411740.0
493,547,2012Q4,S08000030,Ovarian,24.0,24.0,3,9,0,411740.0
494,548,2012Q4,S08000030,Upper GI,102.0,102.0,3,9,0,411740.0
495,549,2012Q4,S08000030,Urological,210.0,198.0,3,9,0,411740.0
496,551,2012Q4,S08000031,Breast,766.0,762.0,3,9,0,1137320.0
497,552,2012Q4,S08000031,Cervical,16.0,16.0,3,9,0,1137320.0
498,553,2012Q4,S08000031,Colorectal,366.0,354.0,3,9,0,1137320.0
499,554,2012Q4,S08000031,Head & Neck,172.0,172.0,3,9,0,1137320.0
500,555,2012Q4,S08000031,Lung,630.0,630.0,3,9,0,1137320.0
501,556,2012Q4,S08000031,Lymphoma,122.0,122.0,3,9,0,1137320.0
502,557,2012Q4,S08000031,Melanoma,100.0,100.0,3,9,0,1137320.0
503,558,2012Q4,S08000031,Ovarian,14.0,14.0,3,9,0,1137320.0
504,559,2012Q4,S08000031,Upper GI,302.0,302.0,3,9,0,1137320.0
505,560,2012Q4,S08000031,Urological,582.0,556.0,3,9,0,1137320.0
506,562,2012Q4,S08000032,Breast,144.0,144.0,3,9,0,652220.0
507,563,2012Q4,S08000032,Cervical,24.0,20.0,3,9,0,652220.0
508,564,2012Q4,S08000032,Colorectal,156.0,154.0,3,9,0,652220.0
509,565,2012Q4,S08000032,Head & Neck,54.0,54.0,3,9,0,652220.0
510,566,2012Q4,S08000032,Lung,180.0,180.0,3,9,0,652220.0
511,567,2012Q4,S08000032,Lymphoma,52.0,52.0,3,9,0,652220.0
512,568,2012Q4,S08000032,Melanoma,56.0,52.0,3,9,0,652220.0
513,569,2012Q4,S08000032,Ovarian,28.0,26.0,3,9,0,652220.0
514,570,2012Q4,S08000032,Upper GI,96.0,94.0,3,9,0,652220.0
515,571,2012Q4,S08000032,Urological,214.0,190.0,3,9,0,652220.0
516,573,2013Q1,S08000015,Breast,178.0,176.0,4,16,0,372240.0
517,574,2013Q1,S08000015,Cervical,4.0,4.0,4,16,0,372240.0
518,575,2013Q1,S08000015,Colorectal,124.0,124.0,4,16,0,372240.0
519,576,2013Q1,S08000015,Head & Neck,36.0,34.0,4,16,0,372240.0
520,577,2013Q1,S08000015,Lung,186.0,184.0,4,16,0,372240.0
521,578,2013Q1,S08000015,Lymphoma,20.0,20.0,4,16,0,372240.0
522,579,2013Q1,S08000015,Melanoma,34.0,34.0,4,16,0,372240.0
523,580,2013Q1,S08000015,Ovarian,8.0,8.0,4,16,0,372240.0
524,581,2013Q1,S08000015,Upper GI,90.0,88.0,4,16,0,372240.0
525,582,2013Q1,S08000015,Urological,220.0,210.0,4,16,0,372240.0
526,584,2013Q1,S08000016,Breast,46.0,46.0,4,16,0,113880.0
527,585,2013Q1,S08000016,Cervical,2.0,2.0,4,16,0,113880.0
528,586,2013Q1,S08000016,Colorectal,28.0,28.0,4,16,0,113880.0
529,587,2013Q1,S08000016,Head & Neck,14.0,14.0,4,16,0,113880.0
530,588,2013Q1,S08000016,Lung,36.0,36.0,4,16,0,113880.0
531,589,2013Q1,S08000016,Lymphoma,16.0,16.0,4,16,0,113880.0
532,590,2013Q1,S08000016,Melanoma,14.0,14.0,4,16,0,113880.0
533,591,2013Q1,S08000016,Ovarian,24.0,24.0,4,16,0,113880.0
534,592,2013Q1,S08000016,Upper GI,38.0,38.0,4,16,0,113880.0
535,593,2013Q1,S08000016,Urological,60.0,60.0,4,16,0,113880.0
536,595,2013Q1,S08000017,Breast,56.0,56.0,4,16,0,150280.0
537,596,2013Q1,S08000017,Cervical,6.0,6.0,4,16,0,150280.0
538,597,2013Q1,S08000017,Colorectal,46.0,46.0,4,16,0,150280.0
539,598,2013Q1,S08000017,Head & Neck,6.0,6.0,4,16,0,150280.0
540,599,2013Q1,S08000017,Lung,46.0,46.0,4,16,0,150280.0
541,600,2013Q1,S08000017,Lymphoma,26.0,26.0,4,16,0,150280.0
542,601,2013Q1,S08000017,Melanoma,22.0,22.0,4,16,0,150280.0
543,602,2013Q1,S08000017,Ovarian,12.0,10.0,4,16,0,150280.0
544,603,2013Q1,S08000017,Upper GI,42.0,42.0,4,16,0,150280.0
545,604,2013Q1,S08000017,Urological,94.0,90.0,4,16,0,150280.0
546,606,2013Q1,S08000019,Breast,76.0,72.0,4,16,0,299670.0
547,607,2013Q1,S08000019,Cervical,4.0,4.0,4,16,0,299670.0
548,608,2013Q1,S08000019,Colorectal,116.0,110.0,4,16,0,299670.0
549,609,2013Q1,S08000019,Head & Neck,20.0,18.0,4,16,0,299670.0
550,610,2013Q1,S08000019,Lung,88.0,86.0,4,16,0,299670.0
551,611,2013Q1,S08000019,Lymphoma,18.0,18.0,4,16,0,299670.0
552,612,2013Q1,S08000019,Melanoma,24.0,24.0,4,16,0,299670.0
553,613,2013Q1,S08000019,Ovarian,6.0,6.0,4,16,0,299670.0
554,614,2013Q1,S08000019,Upper GI,68.0,68.0,4,16,0,299670.0
555,615,2013Q1,S08000019,Urological,98.0,96.0,4,16,0,299670.0
556,617,2013Q1,S08000020,Breast,206.0,206.0,4,16,0,579200.0
557,618,2013Q1,S08000020,Cervical,12.0,12.0,4,16,0,579200.0
558,619,2013Q1,S08000020,Colorectal,136.0,134.0,4,16,0,579200.0
559,620,2013Q1,S08000020,Head & Neck,40.0,36.0,4,16,0,579200.0
560,621,2013Q1,S08000020,Lung,166.0,162.0,4,16,0,579200.0
561,622,2013Q1,S08000020,Lymphoma,48.0,48.0,4,16,0,579200.0
562,623,2013Q1,S08000020,Melanoma,44.0,44.0,4,16,0,579200.0
563,624,2013Q1,S08000020,Ovarian,18.0,18.0,4,16,0,579200.0
564,625,2013Q1,S08000020,Upper GI,96.0,96.0,4,16,0,579200.0
565,626,2013Q1,S08000020,Urological,210.0,200.0,4,16,0,579200.0
566,628,2013Q1,S08000022,Breast,118.0,108.0,4,16,0,320980.0
567,629,2013Q1,S08000022,Cervical,6.0,6.0,4,16,0,320980.0
568,630,2013Q1,S08000022,Colorectal,114.0,108.0,4,16,0,320980.0
569,631,2013Q1,S08000022,Head & Neck,24.0,24.0,4,16,0,320980.0
570,632,2013Q1,S08000022,Lung,90.0,88.0,4,16,0,320980.0
571,633,2013Q1,S08000022,Lymphoma,30.0,30.0,4,16,0,320980.0
572,634,2013Q1,S08000022,Melanoma,22.0,22.0,4,16,0,320980.0
573,635,2013Q1,S08000022,Ovarian,12.0,12.0,4,16,0,320980.0
574,636,2013Q1,S08000022,Upper GI,64.0,64.0,4,16,0,320980.0
575,637,2013Q1,S08000022,Urological,92.0,86.0,4,16,0,320980.0
576,639,2013Q1,S08000024,Breast,360.0,360.0,4,16,0,849720.0
577,640,2013Q1,S08000024,Cervical,18.0,18.0,4,16,0,849720.0
578,641,2013Q1,S08000024,Colorectal,278.0,268.0,4,16,0,849720.0
579,642,2013Q1,S08000024,Head & Neck,96.0,96.0,4,16,0,849720.0
580,643,2013Q1,S08000024,Lung,258.0,256.0,4,16,0,849720.0
581,644,2013Q1,S08000024,Lymphoma,84.0,84.0,4,16,0,849720.0
582,645,2013Q1,S08000024,Melanoma,70.0,70.0,4,16,0,849720.0
583,646,2013Q1,S08000024,Ovarian,28.0,28.0,4,16,0,849720.0
584,647,2013Q1,S08000024,Upper GI,156.0,156.0,4,16,0,849720.0
585,648,2013Q1,S08000024,Urological,290.0,290.0,4,16,0,849720.0
586,650,2013Q1,S08000025,Breast,4.0,4.0,4,16,0,21560.0
587,651,2013Q1,S08000025,Colorectal,2.0,2.0,4,16,0,21560.0
588,652,2013Q1,S08000025,Head & Neck,4.0,4.0,4,16,0,21560.0
589,653,2013Q1,S08000025,Lung,2.0,2.0,4,16,0,21560.0
590,654,2013Q1,S08000025,Urological,4.0,2.0,4,16,0,21560.0
591,656,2013Q1,S08000026,Breast,6.0,6.0,4,16,0,23200.0
592,657,2013Q1,S08000026,Colorectal,2.0,2.0,4,16,0,23200.0
593,658,2013Q1,S08000026,Head & Neck,2.0,0.0,4,16,0,23200.0
594,659,2013Q1,S08000026,Lung,4.0,4.0,4,16,0,23200.0
595,660,2013Q1,S08000026,Ovarian,2.0,2.0,4,16,0,23200.0
596,661,2013Q1,S08000026,Upper GI,12.0,12.0,4,16,0,23200.0
597,662,2013Q1,S08000026,Urological,14.0,14.0,4,16,0,23200.0
598,664,2013Q1,S08000028,Breast,2.0,2.0,4,16,0,27400.0
599,665,2013Q1,S08000028,Colorectal,8.0,8.0,4,16,0,27400.0
600,666,2013Q1,S08000028,Head & Neck,2.0,2.0,4,16,0,27400.0
601,667,2013Q1,S08000028,Lung,4.0,4.0,4,16,0,27400.0
602,668,2013Q1,S08000028,Melanoma,2.0,2.0,4,16,0,27400.0
603,669,2013Q1,S08000028,Ovarian,2.0,2.0,4,16,0,27400.0
604,670,2013Q1,S08000028,Upper GI,12.0,12.0,4,16,0,27400.0
605,671,2013Q1,S08000028,Urological,6.0,4.0,4,16,0,27400.0
606,673,2013Q1,S08000029,Breast,90.0,90.0,4,16,0,366900.0
607,674,2013Q1,S08000029,Cervical,10.0,10.0,4,16,0,366900.0
608,675,2013Q1,S08000029,Colorectal,94.0,94.0,4,16,0,366900.0
609,676,2013Q1,S08000029,Head & Neck,32.0,32.0,4,16,0,366900.0
610,677,2013Q1,S08000029,Lung,116.0,116.0,4,16,0,366900.0
611,678,2013Q1,S08000029,Lymphoma,44.0,44.0,4,16,0,366900.0
612,679,2013Q1,S08000029,Melanoma,18.0,16.0,4,16,0,366900.0
613,680,2013Q1,S08000029,Ovarian,26.0,22.0,4,16,0,366900.0
614,681,2013Q1,S08000029,Upper GI,60.0,60.0,4,16,0,366900.0
615,682,2013Q1,S08000029,Urological,158.0,150.0,4,16,0,366900.0
616,684,2013Q1,S08000030,Breast,210.0,204.0,4,16,0,412160.0
617,685,2013Q1,S08000030,Cervical,8.0,8.0,4,16,0,412160.0
618,686,2013Q1,S08000030,Colorectal,132.0,132.0,4,16,0,412160.0
619,687,2013Q1,S08000030,Head & Neck,32.0,32.0,4,16,0,412160.0
620,688,2013Q1,S08000030,Lung,138.0,132.0,4,16,0,412160.0
621,689,2013Q1,S08000030,Lymphoma,36.0,36.0,4,16,0,412160.0
622,690,2013Q1,S08000030,Melanoma,44.0,42.0,4,16,0,412160.0
623,691,2013Q1,S08000030,Ovarian,30.0,28.0,4,16,0,412160.0
624,692,2013Q1,S08000030,Upper GI,116.0,116.0,4,16,0,412160.0
625,693,2013Q1,S08000030,Urological,184.0,166.0,4,16,0,412160.0
626,695,2013Q1,S08000031,Breast,638.0,622.0,4,16,0,1137920.0
627,696,2013Q1,S08000031,Cervical,8.0,8.0,4,16,0,1137920.0
628,697,2013Q1,S08000031,Colorectal,334.0,322.0,4,16,0,1137920.0
629,698,2013Q1,S08000031,Head & Neck,166.0,156.0,4,16,0,1137920.0
630,699,2013Q1,S08000031,Lung,528.0,528.0,4,16,0,1137920.0
631,700,2013Q1,S08000031,Lymphoma,120.0,120.0,4,16,0,1137920.0
632,701,2013Q1,S08000031,Melanoma,122.0,122.0,4,16,0,1137920.0
633,702,2013Q1,S08000031,Ovarian,22.0,22.0,4,16,0,1137920.0
634,703,2013Q1,S08000031,Upper GI,320.0,318.0,4,16,0,1137920.0
635,704,2013Q1,S08000031,Urological,560.0,532.0,4,16,0,1137920.0
636,706,2013Q1,S08000032,Breast,100.0,100.0,4,16,0,652590.0
637,707,2013Q1,S08000032,Cervical,14.0,14.0,4,16,0,652590.0
638,708,2013Q1,S08000032,Colorectal,152.0,150.0,4,16,0,652590.0
639,709,2013Q1,S08000032,Head & Neck,70.0,70.0,4,16,0,652590.0
640,710,2013Q1,S08000032,Lung,178.0,176.0,4,16,0,652590.0
641,711,2013Q1,S08000032,Lymphoma,52.0,52.0,4,16,0,652590.0
642,712,2013Q1,S08000032,Melanoma,60.0,56.0,4,16,0,652590.0
643,713,2013Q1,S08000032,Ovarian,26.0,26.0,4,16,0,652590.0
644,714,2013Q1,S08000032,Upper GI,104.0,104.0,4,16,0,652590.0
645,715,2013Q1,S08000032,Urological,196.0,182.0,4,16,0,652590.0
646,717,2013Q2,S08000015,Breast,196.0,196.0,5,25,0,372240.0
647,718,2013Q2,S08000015,Cervical,6.0,6.0,5,25,0,372240.0
648,719,2013Q2,S08000015,Colorectal,136.0,130.0,5,25,0,372240.0
649,720,2013Q2,S08000015,Head & Neck,48.0,42.0,5,25,0,372240.0
650,721,2013Q2,S08000015,Lung,162.0,162.0,5,25,0,372240.0
651,722,2013Q2,S08000015,Lymphoma,12.0,12.0,5,25,0,372240.0
652,723,2013Q2,S08000015,Melanoma,32.0,32.0,5,25,0,372240.0
653,724,2013Q2,S08000015,Ovarian,10.0,10.0,5,25,0,372240.0
654,725,2013Q2,S08000015,Upper GI,112.0,108.0,5,25,0,372240.0
655,726,2013Q2,S08000015,Urological,166.0,166.0,5,25,0,372240.0
656,728,2013Q2,S08000016,Breast,26.0,26.0,5,25,0,113880.0
657,729,2013Q2,S08000016,Cervical,2.0,2.0,5,25,0,113880.0
658,730,2013Q2,S08000016,Colorectal,34.0,34.0,5,25,0,113880.0
659,731,2013Q2,S08000016,Head & Neck,6.0,6.0,5,25,0,113880.0
660,732,2013Q2,S08000016,Lung,34.0,34.0,5,25,0,113880.0
661,733,2013Q2,S08000016,Lymphoma,6.0,6.0,5,25,0,113880.0
662,734,2013Q2,S08000016,Melanoma,8.0,8.0,5,25,0,113880.0
663,735,2013Q2,S08000016,Ovarian,8.0,6.0,5,25,0,113880.0
664,736,2013Q2,S08000016,Upper GI,38.0,38.0,5,25,0,113880.0
665,737,2013Q2,S08000016,Urological,66.0,66.0,5,25,0,113880.0
666,739,2013Q2,S08000017,Breast,64.0,64.0,5,25,0,150280.0
667,740,2013Q2,S08000017,Cervical,4.0,4.0,5,25,0,150280.0
668,741,2013Q2,S08000017,Colorectal,60.0,60.0,5,25,0,150280.0
669,742,2013Q2,S08000017,Head & Neck,20.0,20.0,5,25,0,150280.0
670,743,2013Q2,S08000017,Lung,46.0,46.0,5,25,0,150280.0
671,744,2013Q2,S08000017,Lymphoma,40.0,40.0,5,25,0,150280.0
672,745,2013Q2,S08000017,Melanoma,22.0,22.0,5,25,0,150280.0
673,746,2013Q2,S08000017,Ovarian,8.0,8.0,5,25,0,150280.0
674,747,2013Q2,S08000017,Upper GI,48.0,48.0,5,25,0,150280.0
675,748,2013Q2,S08000017,Urological,90.0,82.0,5,25,0,150280.0
676,750,2013Q2,S08000019,Breast,110.0,106.0,5,25,0,299670.0
677,751,2013Q2,S08000019,Cervical,2.0,2.0,5,25,0,299670.0
678,752,2013Q2,S08000019,Colorectal,98.0,90.0,5,25,0,299670.0
679,753,2013Q2,S08000019,Head & Neck,20.0,20.0,5,25,0,299670.0
680,754,2013Q2,S08000019,Lung,110.0,110.0,5,25,0,299670.0
681,755,2013Q2,S08000019,Lymphoma,40.0,40.0,5,25,0,299670.0
682,756,2013Q2,S08000019,Melanoma,36.0,30.0,5,25,0,299670.0
683,757,2013Q2,S08000019,Ovarian,18.0,16.0,5,25,0,299670.0
684,758,2013Q2,S08000019,Upper GI,72.0,72.0,5,25,0,299670.0
685,759,2013Q2,S08000019,Urological,104.0,102.0,5,25,0,299670.0
686,761,2013Q2,S08000020,Breast,218.0,218.0,5,25,0,579200.0
687,762,2013Q2,S08000020,Cervical,8.0,8.0,5,25,0,579200.0
688,763,2013Q2,S08000020,Colorectal,170.0,162.0,5,25,0,579200.0
689,764,2013Q2,S08000020,Head & Neck,52.0,50.0,5,25,0,579200.0
690,765,2013Q2,S08000020,Lung,164.0,164.0,5,25,0,579200.0
691,766,2013Q2,S08000020,Lymphoma,26.0,26.0,5,25,0,579200.0
692,767,2013Q2,S08000020,Melanoma,72.0,72.0,5,25,0,579200.0
693,768,2013Q2,S08000020,Ovarian,22.0,22.0,5,25,0,579200.0
694,769,2013Q2,S08000020,Upper GI,108.0,108.0,5,25,0,579200.0
695,770,2013Q2,S08000020,Urological,222.0,188.0,5,25,0,579200.0
696,772,2013Q2,S08000022,Breast,126.0,120.0,5,25,0,320980.0
697,773,2013Q2,S08000022,Cervical,6.0,6.0,5,25,0,320980.0
698,774,2013Q2,S08000022,Colorectal,112.0,112.0,5,25,0,320980.0
699,775,2013Q2,S08000022,Head & Neck,30.0,28.0,5,25,0,320980.0
